Tab,Q,SQ,SSQ,SSSQ,Question,Class,Unit,Repetitive,Tab_Name,Question_Text,SPSS_header,Short_Question,Likert_Affect_Direction,Answer_Labels,Answer_Numbers,MAR_Cross_Reference
Q2A,6,2,,,Q2A.6.2,Yes/No,,TRUE,Child health,Child Health: Sought medical care in the last year? - 2nd Youngest,Q2A_6b,Child Health: Sought medical care in the last year? - 2nd Youngest,,,,
Q2A,7,2,1,,Q2A.7.2.1,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (private) - 2nd Youngest",Q2A_7V1b,"Child Health: If yes, where?: MBBS (private) - 2nd Youngest",,,,
Q2A,7,2,2,,Q2A.7.2.2,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 2nd Youngest",Q2A_7V2b,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 2nd Youngest",,,,
Q2A,7,2,3,,Q2A.7.2.3,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (Government) - 2nd Youngest",Q2A_7V3b,"Child Health: If yes, where?: MBBS (Government) - 2nd Youngest",,,,
Q2A,7,2,4,,Q2A.7.2.4,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Compounder - 2nd Youngest",Q2A_7V4b,"Child Health: If yes, where?: Compounder - 2nd Youngest",,,,
Q2A,7,2,5,,Q2A.7.2.5,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Nurse - 2nd Youngest",Q2A_7V5b,"Child Health: If yes, where?: Nurse - 2nd Youngest",,,,
Q2A,7,2,6,,Q2A.7.2.6,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker - 2nd Youngest",Q2A_7V6b,"Child Health: If yes, where?: Health worker - 2nd Youngest",,,,
Q2A,7,2,7,,Q2A.7.2.7,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 2nd Youngest",Q2A_7V7b,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 2nd Youngest",,,,
Q2A,7,2,8,,Q2A.7.2.8,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWV - 2nd Youngest",Q2A_7V8b,"Child Health: If yes, where?: FWV - 2nd Youngest",,,,
Q2A,7,2,9,,Q2A.7.2.9,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWA - 2nd Youngest",Q2A_7V9b,"Child Health: If yes, where?: FWA - 2nd Youngest",,,,
Q2A,7,2,10,,Q2A.7.2.10,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TTBA - 2nd Youngest",Q2A_7V10b,"Child Health: If yes, where?: TTBA - 2nd Youngest",,,,
Q2A,7,2,11,,Q2A.7.2.11,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TBA - 2nd Youngest",Q2A_7V11b,"Child Health: If yes, where?: TBA - 2nd Youngest",,,,
Q2A,7,2,12,,Q2A.7.2.12,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Village doctor - 2nd Youngest",Q2A_7V12b,"Child Health: If yes, where?: Village doctor - 2nd Youngest",,,,
Q2A,7,2,13,,Q2A.7.2.13,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Pharmacist/drug store - 2nd Youngest",Q2A_7V13b,"Child Health: If yes, where?: Pharmacist/drug store - 2nd Youngest",,,,
Q2A,7,2,14,,Q2A.7.2.14,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 2nd Youngest",Q2A_7V14b,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 2nd Youngest",,,,
Q2A,7,2,15,,Q2A.7.2.15,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit ICCDR, B worker - 2nd Youngest",Q2A_7V15b,"Child Health: If yes, where?: Home visit ICCDR, B worker - 2nd Youngest",,,,
Q2A,7,2,16,,Q2A.7.2.16,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit FWA - 2nd Youngest",Q2A_7V16b,"Child Health: If yes, where?: Home visit FWA - 2nd Youngest",,,,
Q2A,7,2,17,,Q2A.7.2.17,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Other - 2nd Youngest",Q2A_7V17b,"Child Health: If yes, where?: Other - 2nd Youngest",,,,
Q2A,7,2,18,,Q2A.7.2.18,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: No one - 2nd Youngest",Q2A_7V18b,"Child Health: If yes, where?: No one - 2nd Youngest",,,,
Q2A,8,2,,,Q2A.8.2,Yes/No,,TRUE,Child health,Child Health: Do you feel that child has any such health problem… - 2nd Youngest,Q2A_8b,Child Health: Do you feel that child has any such health problem… - 2nd Youngest,,,,
Q2A,9,2,,,Q2A.9.2,Categorical ,,TRUE,Child health,Child Health: Why are you unable to get this treatment? - 2nd Youngest,Q2A_9b,Child Health: Why are you unable to get this treatment? - 2nd Youngest,,"c(""Not too serious"", ""Don't know where to go"", ""Too expensive"", ""Too far away"", ""medicien at home/ self-medicate"", ""Other"")",c(1:6),
Q2A,10,2,,,Q2A.10.2,Categorical ,,TRUE,Child health,Child Health: Quality of health at birth? - 2nd Youngest,Q2A_10b,Child Health: Quality of health at birth? - 2nd Youngest,,"c(""Healthy"", ""Fairly Healthy"", ""Unhealthy/ Sick"")",c(1:3),
Q2A,11,2,,,Q2A.11.2,Categorical ,,TRUE,Child health,Child Health: Quality of health last year? - 2nd Youngest,Q2A_11b,Child Health: Quality of health last year? - 2nd Youngest,,"c(""Healthy"", ""Fairly Healthy"", ""Unhealthy/ Sick"")",c(1:3),
Q2A,12,2,,,Q2A.12.2,Categorical ,,TRUE,Child health,Child Health: Current quality of health? - 2nd Youngest,Q2A_12b,Child Health: Current quality of health? - 2nd Youngest,,"c(""Healthy"", ""Fairly Healthy"", ""Unhealthy/ Sick"")",c(1:3),
Q2A,13,2,,,Q2A.13.2,Categorical ,,TRUE,Child health,Child Health: What do you mean by fairly healthy? - 2nd Youngest,Q2A_13b,Child Health: What do you mean by fairly healthy? - 2nd Youngest,,"c(""Better than average health compared to others of same age"", ""Worse than average health compared to others of same age"")",c(1:2),
Q2A,14,2,,,Q2A.14.2,Yes/No,,TRUE,Child health,Child Health: Diarrhea - 2nd Youngest,Q2A_14b,Child Health: Diarrhea - 2nd Youngest,,,,
Q2A,15,2,1,,Q2A.15.2.1,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (private) - 2nd Youngest",Q2A_15V1b,"Child Health: If yes, where?: MBBS (private) - 2nd Youngest",,,,
Q2A,15,2,2,,Q2A.15.2.2,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 2nd Youngest",Q2A_15V2b,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 2nd Youngest",,,,
Q2A,15,2,3,,Q2A.15.2.3,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (Government) - 2nd Youngest",Q2A_15V3b,"Child Health: If yes, where?: MBBS (Government) - 2nd Youngest",,,,
Q2A,15,2,4,,Q2A.15.2.4,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Compounder - 2nd Youngest",Q2A_15V4b,"Child Health: If yes, where?: Compounder - 2nd Youngest",,,,
Q2A,15,2,5,,Q2A.15.2.5,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Nurse - 2nd Youngest",Q2A_15V5b,"Child Health: If yes, where?: Nurse - 2nd Youngest",,,,
Q2A,15,2,6,,Q2A.15.2.6,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker - 2nd Youngest",Q2A_15V6b,"Child Health: If yes, where?: Health worker - 2nd Youngest",,,,
Q2A,15,2,7,,Q2A.15.2.7,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 2nd Youngest",Q2A_15V7b,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 2nd Youngest",,,,
Q2A,15,2,8,,Q2A.15.2.8,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWV - 2nd Youngest",Q2A_15V8b,"Child Health: If yes, where?: FWV - 2nd Youngest",,,,
Q2A,15,2,9,,Q2A.15.2.9,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWA - 2nd Youngest",Q2A_15V9b,"Child Health: If yes, where?: FWA - 2nd Youngest",,,,
Q2A,15,2,10,,Q2A.15.2.10,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TTBA - 2nd Youngest",Q2A_15V10b,"Child Health: If yes, where?: TTBA - 2nd Youngest",,,,
Q2A,15,2,11,,Q2A.15.2.11,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TBA - 2nd Youngest",Q2A_15V11b,"Child Health: If yes, where?: TBA - 2nd Youngest",,,,
Q2A,15,2,12,,Q2A.15.2.12,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Village doctor - 2nd Youngest",Q2A_15V12b,"Child Health: If yes, where?: Village doctor - 2nd Youngest",,,,
Q2A,15,2,13,,Q2A.15.2.13,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Pharmacist/drug store - 2nd Youngest",Q2A_15V13b,"Child Health: If yes, where?: Pharmacist/drug store - 2nd Youngest",,,,
Q2A,15,2,14,,Q2A.15.2.14,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 2nd Youngest",Q2A_15V14b,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 2nd Youngest",,,,
Q2A,15,2,15,,Q2A.15.2.15,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit ICCDR, B worker - 2nd Youngest",Q2A_15V15b,"Child Health: If yes, where?: Home visit ICCDR, B worker - 2nd Youngest",,,,
Q2A,15,2,16,,Q2A.15.2.16,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit FWA - 2nd Youngest",Q2A_15V16b,"Child Health: If yes, where?: Home visit FWA - 2nd Youngest",,,,
Q2A,15,2,17,,Q2A.15.2.17,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Other - 2nd Youngest",Q2A_15V17b,"Child Health: If yes, where?: Other - 2nd Youngest",,,,
Q2A,15,2,18,,Q2A.15.2.18,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: No one - 2nd Youngest",Q2A_15V18b,"Child Health: If yes, where?: No one - 2nd Youngest",,,,
Q2A,16,2,1,,Q2A.16.2.1,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: not too serious - 2nd Youngest",Q2A_16V1b,"Child Health: If no treatment, reason: not too serious - 2nd Youngest",,,,
Q2A,16,2,2,,Q2A.16.2.2,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: don't know where to go - 2nd Youngest",Q2A_16V2b,"Child Health: If no treatment, reason: don't know where to go - 2nd Youngest",,,,
Q2A,16,2,3,,Q2A.16.2.3,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: too expensive - 2nd Youngest",Q2A_16V3b,"Child Health: If no treatment, reason: too expensive - 2nd Youngest",,,,
Q2A,16,2,4,,Q2A.16.2.4,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: too far away - 2nd Youngest",Q2A_16V4b,"Child Health: If no treatment, reason: too far away - 2nd Youngest",,,,
Q2A,16,2,5,,Q2A.16.2.5,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: medicine at home - 2nd Youngest",Q2A_16V5b,"Child Health: If no treatment, reason: medicine at home - 2nd Youngest",,,,
Q2A,16,2,6,,Q2A.16.2.6,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: other - 2nd Youngest",Q2A_16V6b,"Child Health: If no treatment, reason: other - 2nd Youngest",,,,
Q2A,17,2,,,Q2A.17.2,Yes/No,,TRUE,Child health,Child Health: Fever - 2nd Youngest,Q2A_17b,Child Health: Fever - 2nd Youngest,,,,
Q2A,18,2,1,,Q2A.18.2.1,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (private) - 2nd Youngest",Q2A_18V1b,"Child Health: If yes, where?: MBBS (private) - 2nd Youngest",,,,
Q2A,18,2,2,,Q2A.18.2.2,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 2nd Youngest",Q2A_18V2b,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 2nd Youngest",,,,
Q2A,18,2,3,,Q2A.18.2.3,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (Government) - 2nd Youngest",Q2A_18V3b,"Child Health: If yes, where?: MBBS (Government) - 2nd Youngest",,,,
Q2A,18,2,4,,Q2A.18.2.4,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Compounder - 2nd Youngest",Q2A_18V4b,"Child Health: If yes, where?: Compounder - 2nd Youngest",,,,
Q2A,18,2,5,,Q2A.18.2.5,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Nurse - 2nd Youngest",Q2A_18V5b,"Child Health: If yes, where?: Nurse - 2nd Youngest",,,,
Q2A,18,2,6,,Q2A.18.2.6,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker - 2nd Youngest",Q2A_18V6b,"Child Health: If yes, where?: Health worker - 2nd Youngest",,,,
Q2A,18,2,7,,Q2A.18.2.7,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 2nd Youngest",Q2A_18V7b,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 2nd Youngest",,,,
Q2A,18,2,8,,Q2A.18.2.8,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWV - 2nd Youngest",Q2A_18V8b,"Child Health: If yes, where?: FWV - 2nd Youngest",,,,
Q2A,18,2,9,,Q2A.18.2.9,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWA - 2nd Youngest",Q2A_18V9b,"Child Health: If yes, where?: FWA - 2nd Youngest",,,,
Q2A,18,2,10,,Q2A.18.2.10,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TTBA - 2nd Youngest",Q2A_18V10b,"Child Health: If yes, where?: TTBA - 2nd Youngest",,,,
Q2A,18,2,11,,Q2A.18.2.11,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TBA - 2nd Youngest",Q2A_18V11b,"Child Health: If yes, where?: TBA - 2nd Youngest",,,,
Q2A,18,2,12,,Q2A.18.2.12,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Village doctor - 2nd Youngest",Q2A_18V12b,"Child Health: If yes, where?: Village doctor - 2nd Youngest",,,,
Q2A,18,2,13,,Q2A.18.2.13,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Pharmacist/drug store - 2nd Youngest",Q2A_18V13b,"Child Health: If yes, where?: Pharmacist/drug store - 2nd Youngest",,,,
Q2A,18,2,14,,Q2A.18.2.14,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 2nd Youngest",Q2A_18V14b,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 2nd Youngest",,,,
Q2A,18,2,15,,Q2A.18.2.15,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit ICCDR, B worker - 2nd Youngest",Q2A_18V15b,"Child Health: If yes, where?: Home visit ICCDR, B worker - 2nd Youngest",,,,
Q2A,18,2,16,,Q2A.18.2.16,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit FWA - 2nd Youngest",Q2A_18V16b,"Child Health: If yes, where?: Home visit FWA - 2nd Youngest",,,,
Q2A,18,2,17,,Q2A.18.2.17,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Other - 2nd Youngest",Q2A_18V17b,"Child Health: If yes, where?: Other - 2nd Youngest",,,,
Q2A,18,2,18,,Q2A.18.2.18,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: No one - 2nd Youngest",Q2A_18V18b,"Child Health: If yes, where?: No one - 2nd Youngest",,,,
Q2A,19,2,1,,Q2A.19.2.1,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: not too serious - 2nd Youngest",Q2A_19V1b,"Child Health: If no treatment, reason: not too serious - 2nd Youngest",,,,
Q2A,19,2,2,,Q2A.19.2.2,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: don't know where to go - 2nd Youngest",Q2A_19V2b,"Child Health: If no treatment, reason: don't know where to go - 2nd Youngest",,,,
Q2A,19,2,3,,Q2A.19.2.3,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: too expensive - 2nd Youngest",Q2A_19V3b,"Child Health: If no treatment, reason: too expensive - 2nd Youngest",,,,
Q2A,19,2,4,,Q2A.19.2.4,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: too far away - 2nd Youngest",Q2A_19V4b,"Child Health: If no treatment, reason: too far away - 2nd Youngest",,,,
Q2A,19,2,5,,Q2A.19.2.5,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: medicine at home - 2nd Youngest",Q2A_19V5b,"Child Health: If no treatment, reason: medicine at home - 2nd Youngest",,,,
Q2A,19,2,6,,Q2A.19.2.6,Yes/No,,TRUE,Child health,"Child Health: If no treatment, reason: other - 2nd Youngest",Q2A_19V6b,"Child Health: If no treatment, reason: other - 2nd Youngest",,,,
Q2A,20,2,,,Q2A.20.2,Yes/No,,TRUE,Child health,Child Health: Respiratory/breathing difficulties - 2nd Youngest,Q2A_20b,Child Health: Respiratory/breathing difficulties - 2nd Youngest,,,,
Q2A,21,2,1,,Q2A.21.2.1,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (private) - 2nd Youngest",Q2A_21V1b,"Child Health: If yes, where?: MBBS (private) - 2nd Youngest",,,,
Q2A,21,2,2,,Q2A.21.2.2,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 2nd Youngest",Q2A_21V2b,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 2nd Youngest",,,,
Q2A,21,2,3,,Q2A.21.2.3,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (Government) - 2nd Youngest",Q2A_21V3b,"Child Health: If yes, where?: MBBS (Government) - 2nd Youngest",,,,
Q2A,21,2,4,,Q2A.21.2.4,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Compounder - 2nd Youngest",Q2A_21V4b,"Child Health: If yes, where?: Compounder - 2nd Youngest",,,,
Q2A,21,2,5,,Q2A.21.2.5,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Nurse - 2nd Youngest",Q2A_21V5b,"Child Health: If yes, where?: Nurse - 2nd Youngest",,,,
Q2A,21,2,6,,Q2A.21.2.6,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker - 2nd Youngest",Q2A_21V6b,"Child Health: If yes, where?: Health worker - 2nd Youngest",,,,
Q2A,21,2,7,,Q2A.21.2.7,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 2nd Youngest",Q2A_21V7b,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 2nd Youngest",,,,
Q2A,21,2,8,,Q2A.21.2.8,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWV - 2nd Youngest",Q2A_21V8b,"Child Health: If yes, where?: FWV - 2nd Youngest",,,,
Q2A,21,2,9,,Q2A.21.2.9,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWA - 2nd Youngest",Q2A_21V9b,"Child Health: If yes, where?: FWA - 2nd Youngest",,,,
Q2A,21,2,10,,Q2A.21.2.10,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TTBA - 2nd Youngest",Q2A_21V10b,"Child Health: If yes, where?: TTBA - 2nd Youngest",,,,
Q2A,21,2,11,,Q2A.21.2.11,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: TBA - 2nd Youngest",Q2A_21V11b,"Child Health: If yes, where?: TBA - 2nd Youngest",,,,
Q2A,21,2,12,,Q2A.21.2.12,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Village doctor - 2nd Youngest",Q2A_21V12b,"Child Health: If yes, where?: Village doctor - 2nd Youngest",,,,
Q2A,21,2,13,,Q2A.21.2.13,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Pharmacist/drug store - 2nd Youngest",Q2A_21V13b,"Child Health: If yes, where?: Pharmacist/drug store - 2nd Youngest",,,,
Q2A,21,2,14,,Q2A.21.2.14,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 2nd Youngest",Q2A_21V14b,"Child Health: If yes, where?: Kabiraj/Hekimi/Homeopath - 2nd Youngest",,,,
Q2A,21,2,15,,Q2A.21.2.15,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit ICCDR, B worker - 2nd Youngest",Q2A_21V15b,"Child Health: If yes, where?: Home visit ICCDR, B worker - 2nd Youngest",,,,
Q2A,21,2,16,,Q2A.21.2.16,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Home visit FWA - 2nd Youngest",Q2A_21V16b,"Child Health: If yes, where?: Home visit FWA - 2nd Youngest",,,,
Q2A,21,2,17,,Q2A.21.2.17,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Other - 2nd Youngest",Q2A_21V17b,"Child Health: If yes, where?: Other - 2nd Youngest",,,,
Q2A,21,2,18,,Q2A.21.2.18,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: No one - 2nd Youngest",Q2A_21V18b,"Child Health: If yes, where?: No one - 2nd Youngest",,,,
Q2A,22,2,1,,Q2A.22.2.1,Yes/No,,TRUE,Child health,"Child Health: If no, reason: not too serious - 2nd Youngest",Q2A_22V1b,"Child Health: If no, reason: not too serious - 2nd Youngest",,,,
Q2A,22,2,2,,Q2A.22.2.2,Yes/No,,TRUE,Child health,"Child Health: If no, reason: don't know where to go - 2nd Youngest",Q2A_22V2b,"Child Health: If no, reason: don't know where to go - 2nd Youngest",,,,
Q2A,22,2,3,,Q2A.22.2.3,Yes/No,,TRUE,Child health,"Child Health: If no, reason: too expensive - 2nd Youngest",Q2A_22V3b,"Child Health: If no, reason: too expensive - 2nd Youngest",,,,
Q2A,22,2,4,,Q2A.22.2.4,Yes/No,,TRUE,Child health,"Child Health: If no, reason: too far away - 2nd Youngest",Q2A_22V4b,"Child Health: If no, reason: too far away - 2nd Youngest",,,,
Q2A,22,2,5,,Q2A.22.2.5,Yes/No,,TRUE,Child health,"Child Health: If no, reason: medicine at home/self-medicate - 2nd Youngest",Q2A_22V5b,"Child Health: If no, reason: medicine at home/self-medicate - 2nd Youngest",,,,
Q2A,22,2,6,,Q2A.22.2.6,Yes/No,,TRUE,Child health,"Child Health: If no, reason: other - 2nd Youngest",Q2A_22V6b,"Child Health: If no, reason: other - 2nd Youngest",,,,
Q2A,23,2,,,Q2A.23.2,Yes/No,,TRUE,Child health,"Child Health: When you migrated, let wihout biological parents? - 2nd Youngest",Q2A_23b,"Child Health: When you migrated, let wihout biological parents? - 2nd Youngest",,,,
Q2A,24,2,1,,Q2A.24.2.1,Integer,Year,TRUE,Child health,"Child Health: If yes, when?: year - 2nd Youngest",Q2A_24Yb,"Child Health: If yes, when?: year - 2nd Youngest",,,,
Q2A,24,2,2,,Q2A.24.2.2,Text,Month,TRUE,Child health,"Child Health: If yes, when?: month - 2nd Youngest",Q2A_24Mb,"Child Health: If yes, when?: month - 2nd Youngest",,,,
Q2A,25,2,,,Q2A.25.2,Integer,Days,TRUE,Child health,"Child Health: If yes, for how long? - 2nd Youngest",Q2A_25b,"Child Health: If yes, for how long? - 2nd Youngest",,,,
Q2A,26,2,,,Q2A.26.2,Text,,TRUE,Child health,Child Health: Who did the child stay with? - 2nd Youngest,Q2A_26b,Child Health: Who did the child stay with? - 2nd Youngest,,,,
Q2A,27,2,,,Q2A.27.2,Categorical ,,TRUE,Child health,Child Health: Only ask if did last migration within Bangladesh - 2nd Youngest,Q2A_27b,Child Health: Only ask if did last migration within Bangladesh - 2nd Youngest,,"c(""Healthy"", ""Fairly Healthy"", ""Unhealthy/ Sick"")",c(1:3),
Q2A,28,2,,,Q2A.28.2,Categorical ,,TRUE,Child health,Child Health: Quality child's health migration within Bangladesh? - 2nd Youngest,Q2A_28b,Child Health: Quality child's health migration within Bangladesh? - 2nd Youngest,,"c(""Healthy"", ""Fairly Healthy"", ""Unhealthy/ Sick"")",c(1:3),
Q2A,1,3,,,Q2A.1.3,Integer,,TRUE,Child health,Child Health: Child person number from Table A - 3rd Youngest,Q2ALNc,Child Health: Child person number from Table A - 3rd Youngest,,,,
Q2A,2,3,1,,Q2A.2.3.1,Text,Month,TRUE,Child health,Child Health: Month of birth - 3rd Youngest,Q2A_2Mc,Child Health: Month of birth - 3rd Youngest,,,,
Q2A,2,3,1,,Q2A.2.3.1,Integer,Year,TRUE,Child health,Child Health: Year of birth - 3rd Youngest,Q2A_2Yc,Child Health: Year of birth - 3rd Youngest,,,,
Q2A,3,3,,,Q2A.3.3,Quantitative,,TRUE,Child health,Child Health: Height - 3rd Youngest,Q2A_3c,Child Health: Height - 3rd Youngest,,,,
Q2A,4,3,,,Q2A.4.3,Quantitative,Kg,TRUE,Child health,Child Health: Weight - 3rd Youngest,Q2A_4c,Child Health: Weight - 3rd Youngest,,,,
Q2A,5,3,,,Q2A.5.3,Quantitative,Kg,TRUE,Child health,Child Health: Birth weight (kilos) - 3rd Youngest,Q2A_5c,Child Health: Birth weight (kilos) - 3rd Youngest,,,,
Q2A,6,3,,,Q2A.6.3,Yes/No,,TRUE,Child health,Child Health: Sought medical care in the last year? - 3rd Youngest,Q2A_6c,Child Health: Sought medical care in the last year? - 3rd Youngest,,,,
Q2A,7,3,1,,Q2A.7.3.1,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (private) - 3rd Youngest",Q2A_7V1c,"Child Health: If yes, where?: MBBS (private) - 3rd Youngest",,,,
Q2A,7,3,2,,Q2A.7.3.2,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 3rd Youngest",Q2A_7V2c,"Child Health: If yes, where?: MBBS (ICDDR, B Hospital) - 3rd Youngest",,,,
Q2A,7,3,3,,Q2A.7.3.3,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: MBBS (Government) - 3rd Youngest",Q2A_7V3c,"Child Health: If yes, where?: MBBS (Government) - 3rd Youngest",,,,
Q2A,7,3,4,,Q2A.7.3.4,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Compounder - 3rd Youngest",Q2A_7V4c,"Child Health: If yes, where?: Compounder - 3rd Youngest",,,,
Q2A,7,3,5,,Q2A.7.3.5,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Nurse - 3rd Youngest",Q2A_7V5c,"Child Health: If yes, where?: Nurse - 3rd Youngest",,,,
Q2A,7,3,6,,Q2A.7.3.6,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker - 3rd Youngest",Q2A_7V6c,"Child Health: If yes, where?: Health worker - 3rd Youngest",,,,
Q2A,7,3,7,,Q2A.7.3.7,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 3rd Youngest",Q2A_7V7c,"Child Health: If yes, where?: Health worker (ICDDR, B Hospital) - 3rd Youngest",,,,
Q2A,7,3,8,,Q2A.7.3.8,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWV - 3rd Youngest",Q2A_7V8c,"Child Health: If yes, where?: FWV - 3rd Youngest",,,,
Q2A,7,3,9,,Q2A.7.3.9,Yes/No,,TRUE,Child health,"Child Health: If yes, where?: FWA - 3rd Youngest",Q2A_7V9c,"Child Health: If yes, where?: FWA - 3rd Youngest",,,,
